Date,City,Average Daily Temperature
2016-12-02,Valencia,11.79166666666667
2016-12-03,Valencia,11.70833333333333
2016-12-04,Valencia,14.91666666666667
2016-12-05,Valencia,16.33333333333333
2016-12-06,Valencia,13.64583463541667
2016-12-07,Valencia,11.60416666666667
2016-12-08,Valencia,12.25
2016-12-09,Valencia,14.0
2016-12-10,Valencia,13.375
2016-12-11,Valencia,11.5
2016-12-12,Valencia,10.54166666666667
2016-12-13,Valencia,9.875
2016-12-14,Valencia,10.375
2016-12-15,Valencia,10.58333333333333
2016-12-16,Valencia,11.875
2016-12-17,Valencia,13.60416666666667
2016-12-18,Valencia,11.64583333333333
2016-12-19,Valencia,10.66666666666667
2016-12-20,Valencia,11.5
2016-12-21,Valencia,10.66666666666667
2016-12-22,Valencia,11.625
2016-12-23,Valencia,11.33333333333333
2016-12-24,Valencia,11.20833333333333
2016-12-25,Valencia,10.375
2016-12-26,Valencia,9.791666666666666
2016-12-27,Valencia,9.458333333333334
2016-12-28,Valencia,9.416666666666666
2016-12-29,Valencia,8.833333333333334
2016-12-30,Valencia,7.5
2016-12-31,Valencia,9.583333333333334
2017-01-01,Valencia,7.958333333333333
2017-01-02,Valencia,6.291666666666667
2017-01-03,Valencia,7.916666666666667
2017-01-04,Valencia,10.54166666666667
2017-01-05,Valencia,9.791666666666666
2017-01-06,Valencia,8.166666666666666
2017-01-07,Valencia,7.791666666666667
2017-01-08,Valencia,7.125
2017-01-09,Valencia,7.458333333333333
2017-01-10,Valencia,10.58333333333333
2017-01-11,Valencia,12.29166666666667
2017-01-12,Valencia,12.625
2017-01-13,Valencia,13.29166666666667
2017-01-14,Valencia,9.583333333333334
2017-01-15,Valencia,10.33333333333333
2017-01-16,Valencia,12.625
2017-01-17,Valencia,10.20833333333333
2017-01-18,Valencia,4.0
2017-01-19,Valencia,6.426538461538462
2017-01-20,Valencia,7.041666666666667
2017-01-21,Valencia,10.5
2017-01-22,Valencia,11.08333333333333
2017-01-23,Valencia,9.708333333333334
2017-01-24,Valencia,7.067791666666672
2017-01-25,Valencia,5.62962500000003
2017-01-26,Valencia,7.916666666666667
2017-01-27,Valencia,10.125
2017-01-28,Valencia,11.91666666666667
2017-01-29,Valencia,10.04166666666667
2017-01-30,Valencia,13.83333333333333
2017-01-31,Valencia,10.83333333333333
2017-02-01,Valencia,12.375
2017-02-02,Valencia,13.04166666666667
2017-02-03,Valencia,15.08333333333333
2017-02-04,Valencia,17.29166666666667
2017-02-05,Valencia,14.63508333333334
2017-02-06,Valencia,14.91666666666667
2017-02-07,Valencia,16.45833333333333
2017-02-08,Valencia,11.91666666666667
2017-02-09,Valencia,10.875
2017-02-10,Valencia,8.958333333333334
2017-02-11,Valencia,11.83333333333333
2017-02-12,Valencia,14.16666666666667
2017-02-13,Valencia,13.76200130208333
2017-02-14,Valencia,8.909093750000025
2017-02-15,Valencia,7.679625000000027
2017-02-16,Valencia,8.7265416666667
2017-02-17,Valencia,6.894625000000024
2017-02-18,Valencia,6.867208333333362
2017-02-19,Valencia,8.23058333333337
2017-02-20,Valencia,5.814208333333366
2017-02-21,Valencia,7.720614583333346
2017-02-22,Valencia,11.66666666666667
2017-02-23,Valencia,13.125
2017-02-24,Valencia,12.70833333333333
2017-02-25,Valencia,11.625
2017-02-26,Valencia,12.29166666666667
2017-02-27,Valencia,14.33333333333333
2017-02-28,Valencia,15.125
2017-03-01,Valencia,14.29166666666667
2017-03-02,Valencia,12.75
2017-03-03,Valencia,10.58333333333333
2017-03-04,Valencia,10.16666666666667
2017-03-05,Valencia,13.125
2017-03-06,Valencia,19.04166666666667
2017-03-07,Valencia,19.0
2017-03-08,Valencia,16.75
2017-03-09,Valencia,18.25
2017-03-10,Valencia,17.20833333333333
2017-03-11,Valencia,14.08333333333333
2017-03-12,Valencia,14.8
2017-03-13,Valencia,11.29166666666667
2017-03-14,Valencia,14.91666666666667
2017-03-15,Valencia,12.83333333333333
2017-03-16,Valencia,12.41666666666667
2017-03-17,Valencia,11.58333333333333
2017-03-18,Valencia,12.79166666666667
2017-03-19,Valencia,14.20833333333333
2017-03-20,Valencia,14.375
2017-03-21,Valencia,13.5
2017-03-22,Valencia,15.54166666666667
2017-03-23,Valencia,12.5
2017-03-24,Valencia,10.20833333333333
2017-03-25,Valencia,12.29166666666667
2017-03-26,Valencia,12.20120833333334
2017-03-27,Valencia,15.91666666666667
2017-03-28,Valencia,14.8915
2017-03-29,Valencia,15.58333333333333
2017-03-30,Valencia,15.125
2017-03-31,Valencia,15.25
2017-04-01,Valencia,15.08333333333333
2017-04-02,Valencia,15.375
2017-04-03,Valencia,14.25
2017-04-04,Valencia,14.33333333333333
2017-04-05,Valencia,13.66666666666667
2017-04-06,Valencia,15.625
2017-04-07,Valencia,14.83333333333333
2017-04-08,Valencia,14.875
2017-04-09,Valencia,14.45833333333333
2017-04-10,Valencia,15.20833333333333
2017-04-11,Valencia,17.29166666666667
2017-04-12,Valencia,16.41666666666667
2017-04-13,Valencia,17.06291796875
2017-04-14,Valencia,20.375
2017-04-15,Valencia,17.41666666666667
2017-04-16,Valencia,17.04166666666667
2017-04-17,Valencia,17.44
2017-04-18,Valencia,17.625
2017-04-19,Valencia,15.45833333333333
2017-04-20,Valencia,13.95833333333333
2017-04-21,Valencia,12.5
2017-04-22,Valencia,13.375
2017-04-23,Valencia,14.45833333333333
2017-04-24,Valencia,14.875
2017-04-25,Valencia,16.79166666666667
2017-04-26,Valencia,17.04166666666667
2017-04-27,Valencia,11.20833333333333
2017-04-28,Valencia,12.45833333333333
2017-04-29,Valencia,14.20833333333333
2017-04-30,Valencia,18.08333333333333
2017-05-01,Valencia,15.875
2017-05-02,Valencia,15.81258333333334
2017-05-03,Valencia,16.91666666666667
2017-05-04,Valencia,17.04166666666667
2017-05-05,Valencia,17.875
2017-05-06,Valencia,21.5
2017-05-07,Valencia,19.29166666666667
2017-05-08,Valencia,19.08333333333333
2017-05-09,Valencia,18.91666666666667
2017-05-10,Valencia,19.70833333333333
2017-05-11,Valencia,21.45833333333333
2017-05-12,Valencia,21.54166666666667
2017-05-13,Valencia,22.875
2017-05-14,Valencia,22.5
2017-05-15,Valencia,21.125
2017-05-16,Valencia,21.83333333333333
2017-05-17,Valencia,21.25
2017-05-18,Valencia,18.95833333333333
2017-05-19,Valencia,18.20833333333333
2017-05-20,Valencia,18.91666666666667
2017-05-21,Valencia,19.08333333333333
2017-05-22,Valencia,21.125
2017-05-23,Valencia,21.04166666666667
2017-05-24,Valencia,21.875
2017-05-25,Valencia,22.875
2017-05-26,Valencia,23.16666666666667
2017-05-27,Valencia,22.0
2017-05-28,Valencia,23.0
2017-05-29,Valencia,21.875
2017-05-30,Valencia,20.41666666666667
2017-05-31,Valencia,21.66666666666667
2017-06-01,Valencia,22.79166666666667
2017-06-02,Valencia,23.25
2017-06-03,Valencia,23.25
2017-06-04,Valencia,19.82758620689655
2017-06-05,Valencia,19.75
2017-06-06,Valencia,23.25
2017-06-07,Valencia,22.25
2017-06-08,Valencia,23.08333333333333
2017-06-09,Valencia,23.45833333333333
2017-06-10,Valencia,23.91666666666667
2017-06-11,Valencia,25.25
2017-06-12,Valencia,25.41666666666667
2017-06-13,Valencia,25.83333333333333
2017-06-14,Valencia,26.54166666666667
2017-06-15,Valencia,27.125
2017-06-16,Valencia,27.79166666666667
2017-06-17,Valencia,27.5
2017-06-18,Valencia,27.375
2017-06-19,Valencia,26.375
2017-06-20,Valencia,27.33333333333333
2017-06-21,Valencia,27.66641666666667
2017-06-22,Valencia,27.54166666666667
2017-06-23,Valencia,27.9375
2017-06-24,Valencia,27.08333333333333
2017-06-25,Valencia,26.58333333333333
2017-06-26,Valencia,26.88
2017-06-27,Valencia,29.20833333333333
2017-06-28,Valencia,29.04166666666667
2017-06-29,Valencia,26.58333333333333
2017-06-30,Valencia,23.91666666666667
2017-07-01,Valencia,22.33333333333333
2017-07-02,Valencia,22.37731640625
2017-07-03,Valencia,24.08333333333333
2017-07-04,Valencia,24.5
2017-07-05,Valencia,24.875
2017-07-06,Valencia,26.875
2017-07-07,Valencia,25.52
2017-07-08,Valencia,29.08333333333333
2017-07-09,Valencia,27.625
2017-07-10,Valencia,26.85416666666667
2017-07-11,Valencia,27.0
2017-07-12,Valencia,27.41666666666667
2017-07-13,Valencia,27.54166666666667
2017-07-14,Valencia,27.5
2017-07-15,Valencia,27.16666666666667
2017-07-16,Valencia,27.91666666666667
2017-07-17,Valencia,26.95833333333333
2017-07-18,Valencia,27.5
2017-07-19,Valencia,27.41666666666667
2017-07-20,Valencia,27.0
2017-07-21,Valencia,26.95833333333333
2017-07-22,Valencia,27.45833333333333
2017-07-23,Valencia,27.29166666666667
2017-07-24,Valencia,27.625
2017-07-25,Valencia,26.41666666666667
2017-07-26,Valencia,25.79166666666667
2017-07-27,Valencia,28.25
2017-07-28,Valencia,27.83333333333333
2017-07-29,Valencia,27.66666666666667
2017-07-30,Valencia,27.75
2017-07-31,Valencia,27.66666666666667
2017-08-01,Valencia,27.70833333333333
2017-08-02,Valencia,28.47870833333333
2017-08-03,Valencia,29.70558333333333
2017-08-04,Valencia,29.875
2017-08-05,Valencia,29.04
2017-08-06,Valencia,27.91666666666667
2017-08-07,Valencia,28.29166666666667
2017-08-08,Valencia,28.125
2017-08-09,Valencia,26.125
2017-08-10,Valencia,22.54166666666667
2017-08-11,Valencia,22.75
2017-08-12,Valencia,24.70833333333333
2017-08-13,Valencia,24.66666666666667
2017-08-14,Valencia,25.375
2017-08-15,Valencia,25.95833333333333
2017-08-16,Valencia,26.70122916666667
2017-08-17,Valencia,28.0
2017-08-18,Valencia,27.66666666666667
2017-08-19,Valencia,27.20833333333333
2017-08-20,Valencia,26.375
2017-08-21,Valencia,26.79166666666667
2017-08-22,Valencia,26.20833333333333
2017-08-23,Valencia,25.54166666666667
2017-08-24,Valencia,26.25
2017-08-25,Valencia,26.125
2017-08-26,Valencia,27.125
2017-08-27,Valencia,27.20833333333333
2017-08-28,Valencia,26.58333333333333
2017-08-29,Valencia,22.53846153846154
2017-08-30,Valencia,23.66666666666667
2017-08-31,Valencia,24.375
2017-09-01,Valencia,23.625
2017-09-02,Valencia,23.41666666666667
2017-09-03,Valencia,23.375
2017-09-04,Valencia,24.5
2017-09-05,Valencia,25.625
2017-09-06,Valencia,25.16666666666667
2017-09-07,Valencia,24.0
2017-09-08,Valencia,24.45833333333333
2017-09-09,Valencia,23.4
2017-09-10,Valencia,21.91666666666667
2017-09-11,Valencia,27.125
2017-09-12,Valencia,23.25
2017-09-13,Valencia,23.0
2017-09-14,Valencia,24.83333333333333
2017-09-15,Valencia,20.29166666666667
2017-09-16,Valencia,18.58333333333333
2017-09-17,Valencia,20.5
2017-09-18,Valencia,21.83333333333333
2017-09-19,Valencia,21.29166666666667
2017-09-20,Valencia,21.66666666666667
2017-09-21,Valencia,21.85290494791667
2017-09-22,Valencia,22.20833333333333
2017-09-23,Valencia,21.95833333333333
2017-09-24,Valencia,23.38879166666667
2017-09-25,Valencia,24.5
2017-09-26,Valencia,22.45833333333333
2017-09-27,Valencia,22.54166666666667
2017-09-28,Valencia,22.6728125
2017-09-29,Valencia,21.83333333333333
2017-09-30,Valencia,21.2
2017-10-01,Valencia,22.79166666666667
2017-10-02,Valencia,22.41666666666667
2017-10-03,Valencia,22.70833333333333
2017-10-04,Valencia,23.08333333333333
2017-10-05,Valencia,23.125
2017-10-06,Valencia,21.79166666666667
2017-10-07,Valencia,18.70833333333333
2017-10-08,Valencia,21.04166666666667
2017-10-09,Valencia,20.29166666666667
2017-10-10,Valencia,20.75
2017-10-11,Valencia,20.79166666666667
2017-10-12,Valencia,20.375
2017-10-13,Valencia,21.16666666666667
2017-10-14,Valencia,21.85425
2017-10-15,Valencia,21.29166666666667
2017-10-16,Valencia,20.97916666666667
2017-10-17,Valencia,20.58333333333333
2017-10-18,Valencia,19.70833333333333
2017-10-19,Valencia,17.0
2017-10-20,Valencia,18.83333333333333
2017-10-21,Valencia,20.79166666666667
2017-10-22,Valencia,19.5
2017-10-23,Valencia,17.41666666666667
2017-10-24,Valencia,18.375
2017-10-25,Valencia,18.20833333333333
2017-10-26,Valencia,18.08333333333333
2017-10-27,Valencia,20.29166666666667
2017-10-28,Valencia,19.0
2017-10-29,Valencia,17.58333333333333
2017-10-30,Valencia,16.54166666666667
2017-10-31,Valencia,18.33333333333333
2017-11-01,Valencia,18.45833333333333
2017-11-02,Valencia,17.875
2017-11-03,Valencia,18.16666666666667
2017-11-04,Valencia,18.375
2017-11-05,Valencia,17.16666666666667
2017-11-06,Valencia,15.08333333333333
2017-11-07,Valencia,12.75
2017-11-08,Valencia,14.33333333333333
2017-11-09,Valencia,13.5
2017-11-10,Valencia,12.95833333333333
2017-11-11,Valencia,16.16666666666667
2017-11-12,Valencia,16.59758333333334
2017-11-13,Valencia,15.21285416666667
2017-11-14,Valencia,10.16666666666667
2017-11-15,Valencia,9.875
2017-11-16,Valencia,10.54166666666667
2017-11-17,Valencia,10.95833333333333
2017-11-18,Valencia,11.70833333333333
2017-11-19,Valencia,12.375
2017-11-20,Valencia,12.04166666666667
2017-11-21,Valencia,11.0
2017-11-22,Valencia,10.25
2017-11-23,Valencia,12.83333333333333
2017-11-24,Valencia,17.375
2017-11-25,Valencia,16.32770833333333
2017-11-26,Valencia,12.91666666666667
2017-11-27,Valencia,9.5
2017-11-28,Valencia,12.74320833333334
2017-11-29,Valencia,11.33333333333333
2017-11-30,Valencia,8.833333333333334
2017-12-01,Valencia,7.458333333333333
2017-12-02,Valencia,8.333333333333334
2017-12-03,Valencia,7.0
2017-12-04,Valencia,5.916666666666667
2017-12-05,Valencia,5.745708333333336
2017-12-06,Valencia,6.333333333333333
2017-12-07,Valencia,7.333333333333333
2017-12-08,Valencia,11.66666666666667
2017-12-09,Valencia,12.375
2017-12-10,Valencia,16.04166666666667
2017-12-11,Valencia,14.29166666666667
2017-12-12,Valencia,9.916666666666666
2017-12-13,Valencia,8.708333333333334
2017-12-14,Valencia,13.41666666666667
2017-12-15,Valencia,15.375
2017-12-16,Valencia,9.875
2017-12-17,Valencia,8.0
2017-12-18,Valencia,8.338333333333333
2017-12-19,Valencia,12.04166666666667
2017-12-20,Valencia,8.121791666666667
2017-12-21,Valencia,9.312625000000002
2017-12-22,Valencia,9.708333333333334
2017-12-23,Valencia,8.958333333333334
2017-12-24,Valencia,9.607833333333334
2017-12-25,Valencia,8.041666666666666
2017-12-26,Valencia,12.79483333333333
2017-12-27,Valencia,14.0
2017-12-28,Valencia,15.0
2017-12-29,Valencia,14.54166666666667
2017-12-30,Valencia,16.24008333333334
2017-12-31,Valencia,13.44454166666667
2018-01-01,Valencia,13.04166666666667
2018-01-02,Valencia,15.04166666666667
2018-01-03,Valencia,16.375
2018-01-04,Valencia,17.25
2018-01-05,Valencia,15.70833333333333
2018-01-06,Valencia,9.916666666666666
2018-01-07,Valencia,8.375
2018-01-08,Valencia,7.958333333333333
2018-01-09,Valencia,8.208333333333334
2018-01-10,Valencia,12.08333333333333
2018-01-11,Valencia,11.28558333333334
2018-01-12,Valencia,9.541666666666666
2018-01-13,Valencia,8.637333333333336
2018-01-14,Valencia,9.692208333333333
2018-01-15,Valencia,9.410541666666667
2018-01-16,Valencia,13.20833333333333
2018-01-17,Valencia,15.54166666666667
2018-01-18,Valencia,10.75
2018-01-19,Valencia,11.20833333333333
2018-01-20,Valencia,14.56441666666667
2018-01-21,Valencia,18.25
2018-01-22,Valencia,15.79166666666667
2018-01-23,Valencia,12.58333333333333
2018-01-24,Valencia,11.04166666666667
2018-01-25,Valencia,11.33333333333333
2018-01-26,Valencia,11.33870833333333
2018-01-27,Valencia,11.41666666666667
2018-01-28,Valencia,12.16666666666667
2018-01-29,Valencia,10.75
2018-01-30,Valencia,9.083333333333334
2018-01-31,Valencia,9.125
2018-02-01,Valencia,9.76
2018-02-02,Valencia,8.75
2018-02-03,Valencia,10.33333333333333
2018-02-04,Valencia,8.041666666666666
2018-02-05,Valencia,8.5
2018-02-06,Valencia,6.708333333333333
2018-02-07,Valencia,7.333333333333333
2018-02-08,Valencia,6.541666666666667
2018-02-09,Valencia,7.916666666666667
2018-02-10,Valencia,9.716833333333335
2018-02-11,Valencia,11.73270833333333
2018-02-12,Valencia,11.625
2018-02-13,Valencia,9.583333333333334
2018-02-14,Valencia,13.64625
2018-02-15,Valencia,14.95833333333333
2018-02-16,Valencia,12.91666666666667
2018-02-17,Valencia,12.875
2018-02-18,Valencia,11.91666666666667
2018-02-19,Valencia,11.33333333333333
2018-02-20,Valencia,13.98770833333334
2018-02-21,Valencia,10.78058333333334
2018-02-22,Valencia,6.791666666666667
2018-02-23,Valencia,6.129916666666666
2018-02-24,Valencia,7.833333333333333
2018-02-25,Valencia,9.291666666666666
2018-02-26,Valencia,9.916666666666666
2018-02-27,Valencia,7.375
2018-02-28,Valencia,7.611625000000001
2018-03-01,Valencia,10.51716666666667
2018-03-02,Valencia,12.625
2018-03-03,Valencia,15.25
2018-03-04,Valencia,13.91666666666667
2018-03-05,Valencia,12.91666666666667
2018-03-06,Valencia,13.75
2018-03-07,Valencia,12.83333333333333
2018-03-08,Valencia,12.75
2018-03-09,Valencia,17.16666666666667
2018-03-10,Valencia,18.25
2018-03-11,Valencia,14.79166666666667
2018-03-12,Valencia,15.41666666666667
2018-03-13,Valencia,15.91666666666667
2018-03-14,Valencia,15.83333333333333
2018-03-15,Valencia,15.75
2018-03-16,Valencia,14.25
2018-03-17,Valencia,11.95833333333333
2018-03-18,Valencia,13.29166666666667
2018-03-19,Valencia,10.95833333333333
2018-03-20,Valencia,9.458333333333334
2018-03-21,Valencia,9.666666666666666
2018-03-22,Valencia,10.29166666666667
2018-03-23,Valencia,14.16666666666667
2018-03-24,Valencia,14.06551041666667
2018-03-25,Valencia,12.92854166666667
2018-03-26,Valencia,13.579375
2018-03-27,Valencia,16.375
2018-03-28,Valencia,20.54166666666667
2018-03-29,Valencia,18.83333333333333
2018-03-30,Valencia,15.625
2018-03-31,Valencia,14.54166666666667
2018-04-01,Valencia,13.79166666666667
2018-04-02,Valencia,13.375
2018-04-03,Valencia,17.375
2018-04-04,Valencia,18.375
2018-04-05,Valencia,16.0
2018-04-06,Valencia,14.58333333333333
2018-04-07,Valencia,13.6675
2018-04-08,Valencia,15.25
2018-04-09,Valencia,14.41666666666667
2018-04-10,Valencia,12.65129166666667
2018-04-11,Valencia,11.875
2018-04-12,Valencia,15.70833333333333
2018-04-13,Valencia,15.125
2018-04-14,Valencia,13.70833333333333
2018-04-15,Valencia,18.66666666666667
2018-04-16,Valencia,18.0
2018-04-17,Valencia,17.25
2018-04-18,Valencia,18.45833333333333
2018-04-19,Valencia,16.0
2018-04-20,Valencia,16.95833333333333
2018-04-21,Valencia,16.04166666666667
2018-04-22,Valencia,18.04166666666667
2018-04-23,Valencia,18.70845833333334
2018-04-24,Valencia,18.04758333333334
2018-04-25,Valencia,18.25
2018-04-26,Valencia,19.04166666666667
2018-04-27,Valencia,19.0
2018-04-28,Valencia,18.375
2018-04-29,Valencia,17.16666666666667
2018-04-30,Valencia,15.95833333333333
2018-05-01,Valencia,14.20833333333333
2018-05-02,Valencia,16.56216666666667
2018-05-03,Valencia,17.14766666666668
2018-05-04,Valencia,16.95833333333333
2018-05-05,Valencia,18.375
2018-05-06,Valencia,18.91666666666667
2018-05-07,Valencia,18.30670833333334
2018-05-08,Valencia,19.45833333333333
2018-05-09,Valencia,19.70833333333333
2018-05-10,Valencia,19.45833333333333
2018-05-11,Valencia,19.25
2018-05-12,Valencia,21.41666666666667
2018-05-13,Valencia,18.20833333333333
2018-05-14,Valencia,17.625
2018-05-15,Valencia,17.91666666666667
2018-05-16,Valencia,18.375
2018-05-17,Valencia,18.95833333333333
2018-05-18,Valencia,19.625
2018-05-19,Valencia,19.79166666666667
2018-05-20,Valencia,19.75
2018-05-21,Valencia,19.83333333333333
2018-05-22,Valencia,20.66666666666667
2018-05-23,Valencia,21.66666666666667
2018-05-24,Valencia,21.20833333333333
2018-05-25,Valencia,20.83333333333333
2018-05-26,Valencia,21.0
2018-05-27,Valencia,20.58333333333333
2018-05-28,Valencia,18.75025000000002
2018-05-29,Valencia,20.29166666666667
2018-05-30,Valencia,20.60095833333333
2018-05-31,Valencia,21.79166666666667
2018-06-01,Valencia,21.41666666666667
2018-06-02,Valencia,20.375
2018-06-03,Valencia,19.91666666666667
2018-06-04,Valencia,23.45833333333333
2018-06-05,Valencia,23.0
2018-06-06,Valencia,20.25
2018-06-07,Valencia,20.5
2018-06-08,Valencia,22.16666666666667
2018-06-09,Valencia,22.25
2018-06-10,Valencia,22.5
2018-06-11,Valencia,24.41666666666667
2018-06-12,Valencia,24.41666666666667
2018-06-13,Valencia,24.33333333333333
2018-06-14,Valencia,22.58333333333333
2018-06-15,Valencia,23.5
2018-06-16,Valencia,23.41666666666667
2018-06-17,Valencia,24.08333333333333
2018-06-18,Valencia,24.16666666666667
2018-06-19,Valencia,24.33333333333333
2018-06-20,Valencia,24.83333333333333
2018-06-21,Valencia,25.625
2018-06-22,Valencia,26.79166666666667
2018-06-23,Valencia,25.83333333333333
2018-06-24,Valencia,25.45833333333333
2018-06-25,Valencia,25.625
2018-06-26,Valencia,25.66666666666667
2018-06-27,Valencia,26.125
2018-06-28,Valencia,25.956875
2018-06-29,Valencia,25.79166666666667
2018-06-30,Valencia,25.62179166666667
2018-07-01,Valencia,26.5
2018-07-02,Valencia,28.79166666666667
2018-07-03,Valencia,26.25
2018-07-04,Valencia,27.37666666666667
2018-07-05,Valencia,26.91666666666667
2018-07-06,Valencia,26.0
2018-07-07,Valencia,26.29166666666667
2018-07-08,Valencia,27.25
2018-07-09,Valencia,27.87733333333334
2018-07-10,Valencia,27.33333333333333
2018-07-11,Valencia,26.875
2018-07-12,Valencia,27.375
2018-07-13,Valencia,26.873375
2018-07-14,Valencia,27.01929166666667
2018-07-15,Valencia,28.95833333333333
2018-07-16,Valencia,30.20833333333333
2018-07-17,Valencia,27.04166666666667
2018-07-18,Valencia,27.20833333333333
2018-07-19,Valencia,27.04166666666667
2018-07-20,Valencia,26.83333333333333
2018-07-21,Valencia,26.52529166666666
2018-07-22,Valencia,26.08333333333333
2018-07-23,Valencia,26.50108333333334
2018-07-24,Valencia,27.90275
2018-07-25,Valencia,27.244
2018-07-26,Valencia,27.45833333333333
2018-07-27,Valencia,27.23354166666667
2018-07-28,Valencia,27.58333333333333
2018-07-29,Valencia,27.70833333333333
2018-07-30,Valencia,27.375
2018-07-31,Valencia,27.625
2018-08-01,Valencia,28.0
2018-08-02,Valencia,28.42037500000001
2018-08-03,Valencia,29.20833333333333
2018-08-04,Valencia,30.153375
2018-08-05,Valencia,31.16141666666667
2018-08-06,Valencia,29.9265
2018-08-07,Valencia,28.71357291666667
2018-08-08,Valencia,26.83333333333333
2018-08-09,Valencia,28.83333333333333
2018-08-10,Valencia,27.375
2018-08-11,Valencia,28.04166666666667
2018-08-12,Valencia,27.95833333333333
2018-08-13,Valencia,28.16666666666667
2018-08-14,Valencia,27.54166666666667
2018-08-15,Valencia,27.04166666666667
2018-08-16,Valencia,26.41666666666667
2018-08-17,Valencia,26.29166666666667
2018-08-18,Valencia,24.91666666666667
2018-08-19,Valencia,25.83333333333333
2018-08-20,Valencia,26.70833333333333
2018-08-21,Valencia,27.197375
2018-08-22,Valencia,27.25191666666667
2018-08-23,Valencia,26.91666666666667
2018-08-24,Valencia,26.66666666666667
2018-08-25,Valencia,26.16666666666667
2018-08-26,Valencia,27.04166666666667
2018-08-27,Valencia,27.66666666666667
2018-08-28,Valencia,27.375
2018-08-29,Valencia,27.29166666666667
2018-08-30,Valencia,27.33333333333333
2018-08-31,Valencia,26.66666666666667
2018-09-01,Valencia,26.625
2018-09-02,Valencia,26.9246875
2018-09-03,Valencia,26.33333333333333
2018-09-04,Valencia,25.75
2018-09-05,Valencia,26.44
2018-09-06,Valencia,25.45833333333333
2018-09-07,Valencia,24.91666666666667
2018-09-08,Valencia,23.84
2018-09-09,Valencia,23.54166666666667
2018-09-10,Valencia,23.66666666666667
2018-09-11,Valencia,23.16666666666667
2018-09-12,Valencia,25.04166666666667
2018-09-13,Valencia,25.20833333333333
2018-09-14,Valencia,25.16666666666667
2018-09-15,Valencia,23.0
2018-09-16,Valencia,23.58333333333333
2018-09-17,Valencia,23.70833333333333
2018-09-18,Valencia,23.12
2018-09-19,Valencia,24.04166666666667
2018-09-20,Valencia,24.5
2018-09-21,Valencia,25.54166666666667
2018-09-22,Valencia,25.75
2018-09-23,Valencia,26.45833333333333
2018-09-24,Valencia,26.0
2018-09-25,Valencia,22.79166666666667
2018-09-26,Valencia,22.79166666666667
2018-09-27,Valencia,22.08333333333333
2018-09-28,Valencia,21.25
2018-09-29,Valencia,21.70833333333333
2018-09-30,Valencia,21.6
2018-10-01,Valencia,21.45833333333333
2018-10-02,Valencia,19.41666666666667
2018-10-03,Valencia,20.375
2018-10-04,Valencia,20.54166666666667
2018-10-05,Valencia,21.29166666666667
2018-10-06,Valencia,21.29166666666667
2018-10-07,Valencia,20.83333333333333
2018-10-08,Valencia,17.66666666666667
2018-10-09,Valencia,16.33333333333333
2018-10-10,Valencia,19.16666666666667
2018-10-11,Valencia,20.41666666666667
2018-10-12,Valencia,22.25
2018-10-13,Valencia,21.70833333333333
2018-10-14,Valencia,19.95833333333333
2018-10-15,Valencia,18.75
2018-10-16,Valencia,18.70833333333333
2018-10-17,Valencia,19.25
2018-10-18,Valencia,16.2
2018-10-19,Valencia,18.28
2018-10-20,Valencia,19.5
2018-10-21,Valencia,19.91666666666667
2018-10-22,Valencia,18.95833333333333
2018-10-23,Valencia,19.16666666666667
2018-10-24,Valencia,19.5
2018-10-25,Valencia,18.25
2018-10-26,Valencia,17.5
2018-10-27,Valencia,15.24
2018-10-28,Valencia,11.33333333333333
2018-10-29,Valencia,11.0
2018-10-30,Valencia,11.41666666666667
2018-10-31,Valencia,12.33333333333333
2018-11-01,Valencia,12.41666666666667
2018-11-02,Valencia,12.66666666666667
2018-11-03,Valencia,12.375
2018-11-04,Valencia,12.16666666666667
2018-11-05,Valencia,11.625
2018-11-06,Valencia,13.95833333333333
2018-11-07,Valencia,15.29166666666667
2018-11-08,Valencia,14.95833333333333
2018-11-09,Valencia,14.625
2018-11-10,Valencia,15.875
2018-11-11,Valencia,17.95833333333333
2018-11-12,Valencia,14.91666666666667
2018-11-13,Valencia,16.58333333333333
2018-11-14,Valencia,16.91666666666667
2018-11-15,Valencia,16.5
2018-11-16,Valencia,16.0
2018-11-17,Valencia,15.79166666666667
2018-11-18,Valencia,13.49172916666668
2018-11-19,Valencia,12.3447916666667
2018-11-20,Valencia,14.0
2018-11-21,Valencia,14.20833333333333
2018-11-22,Valencia,13.08333333333333
2018-11-23,Valencia,12.75
2018-11-24,Valencia,10.83333333333333
2018-11-25,Valencia,15.29166666666667
2018-11-26,Valencia,14.39350000000001
2018-11-27,Valencia,12.87
2018-11-28,Valencia,11.65750000000001
2018-11-29,Valencia,9.390416666666686
2018-11-30,Valencia,13.15875000000001
2018-12-01,Valencia,10.76208333333335
2018-12-02,Valencia,12.09750000000001
2018-12-03,Valencia,13.67500000000001
2018-12-04,Valencia,14.14041666666668
2018-12-05,Valencia,12.28750000000002
2018-12-06,Valencia,12.45250000000001
2018-12-07,Valencia,11.28875000000002
2018-12-08,Valencia,12.01958333333335
2018-12-09,Valencia,13.83541666666669
2018-12-10,Valencia,11.94500000000002
2018-12-11,Valencia,9.93208333333335
2018-12-12,Valencia,12.22625000000001
2018-12-13,Valencia,12.33692307692309
2018-12-14,Valencia,13.14458333333335
2018-12-15,Valencia,12.72750000000002
2018-12-16,Valencia,14.66583333333335
