Date,City,Average Temperature
2017-05-23,Malaga,20.1
2017-05-24,Malaga,20.9
2017-05-25,Malaga,22.1
2017-05-26,Malaga,23.5
2017-05-27,Malaga,22.2
2017-05-28,Malaga,22.9
2017-05-29,Malaga,24.2
2017-05-30,Malaga,22.6
2017-05-31,Malaga,21.6
2017-06-01,Malaga,22.7
2017-06-02,Malaga,23.0
2017-06-03,Malaga,23.1
2017-06-04,Malaga,24.0
2017-06-05,Malaga,27.9
2017-06-06,Malaga,24.3
2017-06-07,Malaga,23.2
2017-06-08,Malaga,24.1
2017-06-09,Malaga,22.1
2017-06-10,Malaga,22.4
2017-06-11,Malaga,23.1
2017-06-12,Malaga,23.4
2017-06-13,Malaga,24.5
2017-06-14,Malaga,24.4
2017-06-15,Malaga,25.6
2017-06-16,Malaga,26.2
2017-06-17,Malaga,27.0
2017-06-18,Malaga,26.5
2017-06-19,Malaga,25.9
2017-06-20,Malaga,25.3
2017-06-21,Malaga,25.8
2017-06-22,Malaga,25.6
2017-06-23,Malaga,24.6
2017-06-24,Malaga,26.5
2017-06-25,Malaga,28.6
2017-06-26,Malaga,29.1
2017-06-27,Malaga,29.2
2017-06-28,Malaga,27.7
2017-06-29,Malaga,25.8
2017-06-30,Malaga,24.6
2017-07-01,Malaga,23.2
2017-07-02,Malaga,22.0
2017-07-03,Malaga,23.5
2017-07-04,Malaga,23.7
2017-07-05,Malaga,24.0
2017-07-06,Malaga,24.0
2017-07-07,Malaga,26.2
2017-07-08,Malaga,28.2
2017-07-09,Malaga,26.1
2017-07-10,Malaga,24.4
2017-07-11,Malaga,25.9
2017-07-12,Malaga,26.0
2017-07-13,Malaga,25.4
2017-07-14,Malaga,25.3
2017-07-15,Malaga,25.8
2017-07-16,Malaga,26.0
2017-07-17,Malaga,25.9
2017-07-18,Malaga,26.5
2017-07-19,Malaga,27.6
2017-07-20,Malaga,30.0
2017-07-21,Malaga,29.7
2017-07-22,Malaga,25.8
2017-07-23,Malaga,23.8
2017-07-24,Malaga,24.1
2017-07-25,Malaga,25.1
2017-07-26,Malaga,25.9
2017-07-27,Malaga,25.8
2017-07-28,Malaga,24.9
2017-07-29,Malaga,25.2
2017-07-30,Malaga,25.4
2017-07-31,Malaga,25.4
2017-08-01,Malaga,28.0
2017-08-02,Malaga,26.2
2017-08-03,Malaga,25.9
2017-08-04,Malaga,25.8
2017-08-05,Malaga,27.7
2017-08-06,Malaga,27.1
2017-08-07,Malaga,28.1
2017-08-08,Malaga,32.4
2017-08-09,Malaga,29.3
2017-08-10,Malaga,26.1
2017-08-11,Malaga,25.4
2017-08-12,Malaga,24.9
2017-08-13,Malaga,25.3
2017-08-14,Malaga,26.2
2017-08-15,Malaga,26.7
2017-08-16,Malaga,25.9
2017-08-17,Malaga,26.6
2017-08-18,Malaga,26.3
2017-08-19,Malaga,26.0
2017-08-20,Malaga,27.2
2017-08-21,Malaga,26.6
2017-08-22,Malaga,25.8
2017-08-23,Malaga,25.2
2017-08-24,Malaga,25.0
2017-08-25,Malaga,25.9
2017-08-26,Malaga,26.7
2017-08-27,Malaga,26.8
2017-08-28,Malaga,25.2
2017-08-29,Malaga,22.9
2017-08-30,Malaga,23.2
2017-08-31,Malaga,25.4
2017-09-01,Malaga,26.0
2017-09-02,Malaga,26.2
2017-09-03,Malaga,26.1
2017-09-04,Malaga,30.0
2017-09-05,Malaga,26.3
2017-09-06,Malaga,25.5
2017-09-07,Malaga,24.4
2017-09-08,Malaga,24.5
2017-09-09,Malaga,26.2
2017-09-10,Malaga,25.4
2017-09-11,Malaga,22.6
2017-09-12,Malaga,24.9
2017-09-13,Malaga,24.4
2017-09-14,Malaga,25.8
2017-09-15,Malaga,27.9
2017-09-16,Malaga,24.1
2017-09-17,Malaga,20.5
2017-09-18,Malaga,25.5
2017-09-19,Malaga,23.3
2017-09-20,Malaga,20.9
2017-09-21,Malaga,21.1
2017-09-22,Malaga,22.0
2017-09-23,Malaga,23.8
2017-09-24,Malaga,22.4
2017-09-25,Malaga,22.9
2017-09-26,Malaga,24.1
2017-09-27,Malaga,22.9
2017-09-28,Malaga,23.7
2017-09-29,Malaga,23.0
2017-09-30,Malaga,21.4
2017-10-01,Malaga,21.3
2017-10-02,Malaga,22.4
2017-10-03,Malaga,22.8
2017-10-04,Malaga,22.4
2017-10-05,Malaga,22.3
2017-10-06,Malaga,21.6
2017-10-07,Malaga,22.3
2017-10-08,Malaga,21.8
2017-10-09,Malaga,20.6
2017-10-10,Malaga,20.4
2017-10-11,Malaga,20.6
2017-10-12,Malaga,22.1
2017-10-13,Malaga,22.1
2017-10-14,Malaga,22.2
2017-10-15,Malaga,21.3
2017-10-16,Malaga,21.5
2017-10-17,Malaga,20.6
2017-10-18,Malaga,18.8
2017-10-19,Malaga,19.0
2017-10-20,Malaga,22.3
2017-10-21,Malaga,20.3
2017-10-22,Malaga,19.5
2017-10-23,Malaga,20.0
2017-10-24,Malaga,19.8
2017-10-25,Malaga,18.6
2017-10-26,Malaga,18.8
2017-10-27,Malaga,18.6
2017-10-28,Malaga,17.8
2017-10-29,Malaga,19.2
2017-10-30,Malaga,17.4
2017-10-31,Malaga,17.7
2017-11-01,Malaga,19.3
2017-11-02,Malaga,19.9
2017-11-03,Malaga,19.1
2017-11-04,Malaga,18.2
2017-11-05,Malaga,18.4
2017-11-06,Malaga,17.1
2017-11-07,Malaga,14.5
2017-11-08,Malaga,14.1
2017-11-09,Malaga,16.0
2017-11-10,Malaga,14.4
2017-11-11,Malaga,15.7
2017-11-12,Malaga,16.9
2017-11-13,Malaga,18.7
2017-11-14,Malaga,15.1
2017-11-15,Malaga,16.0
2017-11-16,Malaga,13.3
2017-11-17,Malaga,12.6
2017-11-18,Malaga,12.7
2017-11-19,Malaga,13.7
2017-11-20,Malaga,13.3
2017-11-21,Malaga,12.4
2017-11-22,Malaga,12.2
2017-11-23,Malaga,12.6
2017-11-24,Malaga,14.7
2017-11-25,Malaga,14.5
2017-11-26,Malaga,18.6
2017-11-27,Malaga,16.1
2017-11-28,Malaga,13.9
2017-11-29,Malaga,14.7
2017-11-30,Malaga,12.9
2017-12-01,Malaga,11.3
2017-12-02,Malaga,10.9
2017-12-03,Malaga,10.1
2017-12-04,Malaga,9.1
2017-12-05,Malaga,10.9
2017-12-06,Malaga,11.1
2017-12-07,Malaga,10.5
2017-12-08,Malaga,12.4
2017-12-09,Malaga,16.7
2017-12-10,Malaga,16.9
2017-12-11,Malaga,12.7
2017-12-12,Malaga,11.2
2017-12-13,Malaga,9.8
2017-12-14,Malaga,13.8
2017-12-15,Malaga,17.2
2017-12-16,Malaga,13.8
2017-12-17,Malaga,10.3
2017-12-18,Malaga,9.7
2017-12-19,Malaga,14.0
2017-12-20,Malaga,10.0
2017-12-21,Malaga,10.3
2017-12-22,Malaga,11.6
2017-12-23,Malaga,12.8
2017-12-24,Malaga,14.5
2017-12-25,Malaga,11.7
2017-12-26,Malaga,12.7
2017-12-27,Malaga,14.9
2017-12-28,Malaga,17.2
2017-12-29,Malaga,17.7
2017-12-30,Malaga,15.5
2017-12-31,Malaga,14.3
2018-01-01,Malaga,15.5
2018-01-02,Malaga,15.6
2018-01-03,Malaga,16.6
2018-01-04,Malaga,16.1
2018-01-05,Malaga,16.0
2018-01-06,Malaga,11.8
2018-01-07,Malaga,8.3
2018-01-08,Malaga,7.2
2018-01-09,Malaga,7.9
2018-01-10,Malaga,13.6
2018-01-11,Malaga,13.0
2018-01-12,Malaga,10.9
2018-01-13,Malaga,8.6
2018-01-14,Malaga,8.5
2018-01-15,Malaga,9.8
2018-01-16,Malaga,9.6
2018-01-17,Malaga,12.6
2018-01-18,Malaga,11.5
2018-01-19,Malaga,13.3
2018-01-20,Malaga,15.9
2018-01-21,Malaga,17.2
2018-01-22,Malaga,17.0
2018-01-23,Malaga,14.1
2018-01-24,Malaga,11.7
2018-01-25,Malaga,14.1
2018-01-26,Malaga,11.5
2018-01-27,Malaga,11.4
2018-01-28,Malaga,11.1
2018-01-29,Malaga,14.9
2018-01-30,Malaga,13.7
2018-01-31,Malaga,13.0
2018-02-01,Malaga,13.6
2018-02-02,Malaga,11.0
2018-02-03,Malaga,10.7
2018-02-04,Malaga,8.7
2018-02-05,Malaga,6.9
2018-02-06,Malaga,8.0
2018-02-07,Malaga,7.6
2018-02-08,Malaga,8.5
2018-02-09,Malaga,9.6
2018-02-10,Malaga,12.3
2018-02-11,Malaga,13.5
2018-02-12,Malaga,14.7
2018-02-13,Malaga,11.9
2018-02-14,Malaga,13.8
2018-02-15,Malaga,14.9
2018-02-16,Malaga,12.5
2018-02-17,Malaga,16.1
2018-02-18,Malaga,13.4
2018-02-19,Malaga,13.5
2018-02-20,Malaga,14.5
2018-02-21,Malaga,16.1
2018-02-22,Malaga,12.3
2018-02-23,Malaga,11.9
2018-02-24,Malaga,13.4
2018-02-25,Malaga,12.8
2018-02-26,Malaga,11.9
2018-02-27,Malaga,15.5
2018-02-28,Malaga,15.2
2018-03-01,Malaga,15.8
2018-03-02,Malaga,15.2
2018-03-03,Malaga,12.7
2018-03-04,Malaga,15.4
2018-03-05,Malaga,13.4
2018-03-06,Malaga,13.5
2018-03-07,Malaga,13.3
2018-03-08,Malaga,13.8
2018-03-09,Malaga,14.7
2018-03-10,Malaga,16.3
2018-03-11,Malaga,13.6
2018-03-12,Malaga,15.1
2018-03-13,Malaga,16.7
2018-03-14,Malaga,15.9
2018-03-15,Malaga,14.2
2018-03-16,Malaga,12.7
2018-03-17,Malaga,13.3
2018-03-18,Malaga,13.9
2018-03-19,Malaga,14.8
2018-03-20,Malaga,11.6
2018-03-21,Malaga,11.6
2018-03-22,Malaga,12.7
2018-03-23,Malaga,13.3
2018-03-24,Malaga,14.1
2018-03-25,Malaga,13.6
2018-03-26,Malaga,15.7
2018-03-27,Malaga,17.4
2018-03-28,Malaga,16.8
2018-03-29,Malaga,17.6
2018-03-30,Malaga,13.7
2018-03-31,Malaga,15.0
2018-04-01,Malaga,14.5
2018-04-02,Malaga,14.7
2018-04-03,Malaga,17.8
2018-04-04,Malaga,16.9
2018-04-05,Malaga,16.4
2018-04-06,Malaga,16.8
2018-04-07,Malaga,15.1
2018-04-08,Malaga,15.2
2018-04-09,Malaga,14.4
2018-04-10,Malaga,12.4
2018-04-11,Malaga,14.0
2018-04-12,Malaga,13.1
2018-04-13,Malaga,10.8
2018-04-14,Malaga,16.4
2018-04-15,Malaga,18.2
2018-04-16,Malaga,17.5
2018-04-17,Malaga,17.4
2018-04-18,Malaga,15.6
2018-04-19,Malaga,16.2
2018-04-20,Malaga,17.0
2018-04-21,Malaga,17.9
2018-04-22,Malaga,18.3
2018-04-23,Malaga,18.2
2018-04-24,Malaga,19.0
2018-04-25,Malaga,17.8
2018-04-26,Malaga,18.3
2018-04-27,Malaga,20.9
2018-04-28,Malaga,18.9
2018-04-29,Malaga,16.7
2018-04-30,Malaga,15.7
2018-05-01,Malaga,13.9
2018-05-02,Malaga,16.9
2018-05-03,Malaga,19.3
2018-05-04,Malaga,18.8
2018-05-05,Malaga,17.2
2018-05-06,Malaga,17.4
2018-05-07,Malaga,18.2
2018-05-08,Malaga,19.4
2018-05-09,Malaga,22.9
2018-05-10,Malaga,21.5
2018-05-11,Malaga,18.9
2018-05-12,Malaga,21.1
2018-05-13,Malaga,18.2
2018-05-14,Malaga,17.4
2018-05-15,Malaga,17.8
2018-05-16,Malaga,17.8
2018-05-17,Malaga,18.7
2018-05-18,Malaga,18.7
2018-05-19,Malaga,18.6
2018-05-20,Malaga,18.8
2018-05-21,Malaga,18.4
2018-05-22,Malaga,19.2
2018-05-23,Malaga,20.1
2018-05-24,Malaga,21.5
2018-05-25,Malaga,21.0
2018-05-26,Malaga,20.7
2018-05-27,Malaga,22.5
2018-05-28,Malaga,22.9
2018-05-29,Malaga,21.4
2018-05-30,Malaga,21.3
2018-05-31,Malaga,21.3
2018-06-01,Malaga,19.6
2018-06-02,Malaga,19.7
2018-06-03,Malaga,22.8
2018-06-04,Malaga,23.6
2018-06-05,Malaga,22.3
2018-06-06,Malaga,22.2
2018-06-07,Malaga,23.6
2018-06-08,Malaga,21.0
2018-06-09,Malaga,23.2
2018-06-10,Malaga,23.2
2018-06-11,Malaga,23.6
2018-06-12,Malaga,25.0
2018-06-13,Malaga,26.8
2018-06-14,Malaga,23.8
2018-06-15,Malaga,21.4
2018-06-16,Malaga,21.8
2018-06-17,Malaga,23.9
2018-06-18,Malaga,24.7
2018-06-19,Malaga,23.6
2018-06-20,Malaga,23.3
2018-06-21,Malaga,24.5
2018-06-22,Malaga,25.2
2018-06-23,Malaga,24.6
2018-06-24,Malaga,25.3
2018-06-25,Malaga,25.2
2018-06-26,Malaga,24.8
2018-06-27,Malaga,24.6
2018-06-28,Malaga,28.1
2018-06-29,Malaga,24.9
2018-06-30,Malaga,25.1
2018-07-01,Malaga,26.5
2018-07-02,Malaga,27.4
2018-07-03,Malaga,26.0
2018-07-04,Malaga,28.4
2018-07-05,Malaga,29.7
2018-07-06,Malaga,22.6
2018-07-07,Malaga,25.1
2018-07-08,Malaga,26.0
2018-07-09,Malaga,25.7
2018-07-10,Malaga,27.0
2018-07-11,Malaga,31.0
2018-07-12,Malaga,26.4
2018-07-13,Malaga,25.3
2018-07-14,Malaga,25.6
2018-07-15,Malaga,27.7
2018-07-16,Malaga,26.5
2018-07-17,Malaga,23.6
2018-07-18,Malaga,26.3
2018-07-19,Malaga,24.5
2018-07-20,Malaga,30.8
2018-07-21,Malaga,29.5
2018-07-22,Malaga,24.6
2018-07-23,Malaga,25.1
2018-07-24,Malaga,24.3
2018-07-25,Malaga,27.3
2018-07-26,Malaga,24.2
2018-07-27,Malaga,24.5
2018-07-28,Malaga,30.7
2018-07-29,Malaga,32.4
2018-07-30,Malaga,30.1
2018-07-31,Malaga,25.6
2018-08-01,Malaga,26.0
2018-08-02,Malaga,26.6
2018-08-03,Malaga,25.7
2018-08-04,Malaga,26.9
2018-08-05,Malaga,27.8
2018-08-06,Malaga,28.7
2018-08-07,Malaga,28.3
2018-08-08,Malaga,28.0
2018-08-09,Malaga,29.2
2018-08-10,Malaga,27.3
2018-08-11,Malaga,28.1
2018-08-12,Malaga,27.5
2018-08-13,Malaga,26.3
2018-08-14,Malaga,29.2
2018-08-15,Malaga,26.9
2018-08-16,Malaga,26.8
2018-08-17,Malaga,26.5
2018-08-18,Malaga,26.1
2018-08-19,Malaga,27.0
2018-08-20,Malaga,26.8
2018-08-21,Malaga,26.5
2018-08-22,Malaga,26.4
2018-08-23,Malaga,26.2
2018-08-24,Malaga,26.1
2018-08-25,Malaga,27.0
2018-08-26,Malaga,26.5
2018-08-27,Malaga,26.0
2018-08-28,Malaga,27.4
2018-08-29,Malaga,26.1
2018-08-30,Malaga,26.0
2018-08-31,Malaga,26.3
2018-09-01,Malaga,26.9
2018-09-02,Malaga,26.4
2018-09-03,Malaga,26.4
2018-09-04,Malaga,25.5
2018-09-05,Malaga,27.3
2018-09-06,Malaga,27.9
2018-09-07,Malaga,24.2
2018-09-08,Malaga,22.7
2018-09-09,Malaga,23.1
2018-09-10,Malaga,24.6
2018-09-11,Malaga,26.1
2018-09-12,Malaga,26.3
2018-09-13,Malaga,24.1
2018-09-14,Malaga,25.0
2018-09-15,Malaga,24.3
2018-09-16,Malaga,25.2
2018-09-17,Malaga,25.7
2018-09-18,Malaga,25.3
2018-09-19,Malaga,24.9
2018-09-20,Malaga,25.0
2018-09-21,Malaga,24.4
2018-09-22,Malaga,24.4
2018-09-23,Malaga,25.1
2018-09-24,Malaga,26.2
2018-09-25,Malaga,24.8
2018-09-26,Malaga,25.8
2018-09-27,Malaga,25.3
2018-09-28,Malaga,24.3
2018-09-29,Malaga,23.4
2018-09-30,Malaga,23.1
2018-10-01,Malaga,25.4
2018-10-02,Malaga,23.5
2018-10-03,Malaga,22.7
2018-10-04,Malaga,21.0
2018-10-05,Malaga,20.8
2018-10-06,Malaga,21.4
2018-10-07,Malaga,25.3
2018-10-08,Malaga,23.5
2018-10-09,Malaga,21.3
2018-10-10,Malaga,21.2
2018-10-11,Malaga,21.6
2018-10-12,Malaga,21.8
2018-10-13,Malaga,21.5
2018-10-14,Malaga,20.5
2018-10-15,Malaga,18.4
2018-10-16,Malaga,20.0
2018-10-17,Malaga,19.8
2018-10-18,Malaga,16.6
2018-10-19,Malaga,15.7
2018-10-20,Malaga,18.2
2018-10-21,Malaga,20.5
2018-10-22,Malaga,20.3
2018-10-23,Malaga,20.9
2018-10-24,Malaga,19.6
2018-10-25,Malaga,18.2
2018-10-26,Malaga,18.0
2018-10-27,Malaga,19.4
2018-10-28,Malaga,12.6
2018-10-29,Malaga,12.6
2018-10-30,Malaga,12.3
2018-10-31,Malaga,11.9
2018-11-01,Malaga,14.4
2018-11-02,Malaga,16.5
2018-11-03,Malaga,17.0
2018-11-04,Malaga,15.2
2018-11-05,Malaga,14.8
2018-11-06,Malaga,13.6
2018-11-07,Malaga,14.6
2018-11-08,Malaga,15.7
2018-11-09,Malaga,14.8
2018-11-10,Malaga,17.1
2018-11-11,Malaga,16.8
2018-11-12,Malaga,14.8
2018-11-13,Malaga,16.4
2018-11-14,Malaga,17.3
2018-11-15,Malaga,16.6
2018-11-16,Malaga,17.2
2018-11-17,Malaga,17.0
2018-11-18,Malaga,15.4
2018-11-19,Malaga,14.8
2018-11-20,Malaga,15.1
2018-11-21,Malaga,13.4
2018-11-22,Malaga,13.6
2018-11-23,Malaga,14.7
2018-11-24,Malaga,14.1
2018-11-25,Malaga,15.6
2018-11-26,Malaga,14.8
2018-11-27,Malaga,13.4
2018-11-28,Malaga,11.1
2018-11-29,Malaga,11.5
2018-11-30,Malaga,15.0
2018-12-01,Malaga,14.4
2018-12-02,Malaga,16.4
2018-12-03,Malaga,15.9
2018-12-04,Malaga,14.6
2018-12-05,Malaga,13.8
2018-12-06,Malaga,13.6
2018-12-07,Malaga,13.0
2018-12-08,Malaga,16.7
2018-12-09,Malaga,12.9
2018-12-10,Malaga,13.2
2018-12-11,Malaga,13.4
2018-12-12,Malaga,16.2
2018-12-13,Malaga,13.9
2018-12-14,Malaga,11.8
2018-12-15,Malaga,15.1
2018-12-16,Malaga,15.3
2018-12-17,Malaga,14.9
2018-12-18,Malaga,12.7
2018-12-19,Malaga,13.2
2018-12-20,Malaga,14.8
2018-12-21,Malaga,11.3
2018-12-22,Malaga,10.3
2018-12-23,Malaga,9.9
2018-12-24,Malaga,9.3
2018-12-25,Malaga,10.3
2018-12-26,Malaga,11.5
2018-12-27,Malaga,10.5
2018-12-28,Malaga,11.2
2018-12-29,Malaga,13.0
2018-12-30,Malaga,15.2
2018-12-31,Malaga,11.4
2019-01-01,Malaga,10.0
2019-01-02,Malaga,13.7
2019-01-03,Malaga,11.7
2019-01-04,Malaga,13.2
2019-01-05,Malaga,9.0
2019-01-06,Malaga,11.0
2019-01-07,Malaga,10.5
2019-01-08,Malaga,9.6
2019-01-09,Malaga,13.3
2019-01-10,Malaga,14.4
2019-01-11,Malaga,10.4
2019-01-12,Malaga,9.5
2019-01-13,Malaga,8.7
2019-01-14,Malaga,15.1
2019-01-15,Malaga,12.5
2019-01-16,Malaga,11.4
2019-01-17,Malaga,11.8
2019-01-18,Malaga,11.8
2019-01-19,Malaga,12.0
2019-01-20,Malaga,12.4
2019-01-21,Malaga,12.1
2019-01-22,Malaga,11.1
2019-01-23,Malaga,14.0
2019-01-24,Malaga,16.2
2019-01-25,Malaga,17.5
2019-01-26,Malaga,13.3
2019-01-27,Malaga,14.7
2019-01-28,Malaga,13.8
2019-01-29,Malaga,14.7
2019-01-30,Malaga,15.1
2019-01-31,Malaga,14.8
2019-02-01,Malaga,14.8
2019-02-02,Malaga,12.0
2019-02-03,Malaga,11.0
2019-02-04,Malaga,11.1
2019-02-05,Malaga,9.8
2019-02-06,Malaga,10.7
2019-02-07,Malaga,15.3
2019-02-08,Malaga,11.8
2019-02-09,Malaga,11.6
2019-02-10,Malaga,13.7
2019-02-11,Malaga,16.1
2019-02-12,Malaga,13.3
2019-02-13,Malaga,13.0
2019-02-14,Malaga,13.6
2019-02-15,Malaga,14.6
2019-02-16,Malaga,13.8
2019-02-17,Malaga,13.1
2019-02-18,Malaga,12.5
2019-02-19,Malaga,13.5
2019-02-20,Malaga,14.7
2019-02-21,Malaga,14.8
2019-02-22,Malaga,12.9
2019-02-23,Malaga,13.3
2019-02-24,Malaga,14.3
2019-02-25,Malaga,14.3
2019-02-26,Malaga,12.3
2019-02-27,Malaga,12.0
2019-02-28,Malaga,12.8
2019-03-01,Malaga,15.6
2019-03-02,Malaga,17.7
2019-03-03,Malaga,15.2
2019-03-04,Malaga,17.4
2019-03-05,Malaga,17.1
2019-03-06,Malaga,15.7
2019-03-07,Malaga,14.4
2019-03-08,Malaga,13.7
2019-03-09,Malaga,13.4
2019-03-10,Malaga,13.4
2019-03-11,Malaga,14.7
2019-03-12,Malaga,16.2
2019-03-13,Malaga,18.4
2019-03-14,Malaga,15.4
2019-03-15,Malaga,14.5
2019-03-16,Malaga,15.3
2019-03-17,Malaga,18.5
2019-03-18,Malaga,17.1
2019-03-19,Malaga,16.4
2019-03-20,Malaga,14.7
2019-03-21,Malaga,14.5
2019-03-22,Malaga,15.2
2019-03-23,Malaga,15.4
2019-03-24,Malaga,15.7
2019-03-25,Malaga,15.6
2019-03-26,Malaga,16.6
2019-03-27,Malaga,16.4
2019-03-28,Malaga,15.8
2019-03-29,Malaga,16.1
2019-03-30,Malaga,15.8
2019-03-31,Malaga,15.3
2019-04-01,Malaga,15.1
2019-04-02,Malaga,15.8
2019-04-03,Malaga,18.1
2019-04-04,Malaga,16.6
2019-04-05,Malaga,13.8
2019-04-06,Malaga,13.4
2019-04-07,Malaga,15.1
2019-04-08,Malaga,17.0
2019-04-09,Malaga,17.0
2019-04-10,Malaga,16.5
2019-04-11,Malaga,17.8
2019-04-12,Malaga,18.1
2019-04-13,Malaga,19.1
2019-04-14,Malaga,18.6
2019-04-15,Malaga,20.3
2019-04-16,Malaga,16.7
2019-04-17,Malaga,16.7
2019-04-18,Malaga,15.5
2019-04-19,Malaga,14.7
2019-04-20,Malaga,15.3
2019-04-21,Malaga,16.2
2019-04-22,Malaga,17.8
2019-04-23,Malaga,16.1
2019-04-24,Malaga,15.6
2019-04-25,Malaga,17.0
2019-04-26,Malaga,17.2
2019-04-27,Malaga,16.3
2019-04-28,Malaga,17.2
2019-04-29,Malaga,17.3
2019-04-30,Malaga,16.9
2019-05-01,Malaga,18.6
2019-05-02,Malaga,18.5
2019-05-03,Malaga,18.2
2019-05-04,Malaga,18.7
2019-05-05,Malaga,24.0
2019-05-06,Malaga,21.3
2019-05-07,Malaga,19.2
2019-05-08,Malaga,24.2
2019-05-09,Malaga,23.8
2019-05-10,Malaga,24.1
2019-05-11,Malaga,25.0
2019-05-12,Malaga,21.4
2019-05-13,Malaga,19.3
2019-05-14,Malaga,18.7
2019-05-15,Malaga,19.7
2019-05-16,Malaga,20.9
2019-05-17,Malaga,21.3
2019-05-18,Malaga,21.1
2019-05-19,Malaga,22.2
2019-05-20,Malaga,23.2
2019-05-21,Malaga,19.9
2019-05-22,Malaga,20.0
2019-05-23,Malaga,21.4
2019-05-24,Malaga,23.9
2019-05-25,Malaga,20.6
2019-05-26,Malaga,20.1
2019-05-27,Malaga,20.4
2019-05-28,Malaga,21.4
2019-05-29,Malaga,21.5
2019-05-30,Malaga,20.5
2019-05-31,Malaga,20.3
2019-06-01,Malaga,21.1
2019-06-02,Malaga,21.4
2019-06-03,Malaga,20.8
2019-06-04,Malaga,22.0
2019-06-05,Malaga,23.6
2019-06-06,Malaga,22.4
2019-06-07,Malaga,24.3
2019-06-08,Malaga,21.8
2019-06-09,Malaga,24.7
2019-06-10,Malaga,26.3
2019-06-11,Malaga,26.8
2019-06-12,Malaga,20.7
2019-06-13,Malaga,21.6
2019-06-14,Malaga,23.2
2019-06-15,Malaga,22.6
2019-06-16,Malaga,20.7
2019-06-17,Malaga,20.3
2019-06-18,Malaga,21.9
2019-06-19,Malaga,27.4
2019-06-20,Malaga,27.7
2019-06-21,Malaga,26.0
2019-06-22,Malaga,22.2
2019-06-23,Malaga,22.7
2019-06-24,Malaga,22.4
2019-06-25,Malaga,22.5
2019-06-26,Malaga,23.8
2019-06-27,Malaga,25.7
2019-06-28,Malaga,26.1
2019-06-29,Malaga,27.7
2019-06-30,Malaga,25.9
2019-07-01,Malaga,29.7
2019-07-02,Malaga,25.6
2019-07-03,Malaga,24.7
2019-07-04,Malaga,24.7
2019-07-05,Malaga,25.1
2019-07-06,Malaga,25.1
2019-07-07,Malaga,28.0
2019-07-08,Malaga,28.3
2019-07-09,Malaga,28.7
2019-07-10,Malaga,23.9
2019-07-11,Malaga,26.7
2019-07-12,Malaga,27.2
2019-07-13,Malaga,29.5
2019-07-14,Malaga,30.8
2019-07-15,Malaga,31.7
2019-07-16,Malaga,24.2
2019-07-17,Malaga,24.8
2019-07-18,Malaga,24.3
2019-07-19,Malaga,25.8
2019-07-20,Malaga,27.3
2019-07-21,Malaga,26.7
2019-07-22,Malaga,27.0
2019-07-23,Malaga,27.5
2019-07-24,Malaga,27.3
2019-07-25,Malaga,27.2
2019-07-26,Malaga,29.6
2019-07-27,Malaga,28.4
2019-07-28,Malaga,26.9
2019-07-29,Malaga,25.1
2019-07-30,Malaga,26.4
2019-07-31,Malaga,26.2
2019-08-01,Malaga,26.4
2019-08-02,Malaga,24.8
2019-08-03,Malaga,25.5
2019-08-04,Malaga,25.4
2019-08-05,Malaga,25.3
2019-08-06,Malaga,26.2
2019-08-07,Malaga,32.9
2019-08-08,Malaga,28.4
2019-08-09,Malaga,32.4
2019-08-10,Malaga,30.8
2019-08-11,Malaga,31.6
2019-08-12,Malaga,27.9
2019-08-13,Malaga,26.9
2019-08-14,Malaga,25.9
2019-08-15,Malaga,25.8
2019-08-16,Malaga,26.0
2019-08-17,Malaga,24.8
2019-08-18,Malaga,26.5
2019-08-19,Malaga,30.3
2019-08-20,Malaga,25.8
2019-08-21,Malaga,27.2
2019-08-22,Malaga,26.5
2019-08-23,Malaga,26.2
2019-08-24,Malaga,25.2
2019-08-25,Malaga,25.6
2019-08-26,Malaga,26.1
2019-08-27,Malaga,26.5
2019-08-28,Malaga,25.4
2019-08-29,Malaga,25.4
2019-08-30,Malaga,25.3
2019-08-31,Malaga,25.6
2019-09-01,Malaga,25.7
2019-09-02,Malaga,25.9
2019-09-03,Malaga,26.9
2019-09-04,Malaga,25.5
2019-09-05,Malaga,25.8
2019-09-06,Malaga,26.0
2019-09-07,Malaga,25.8
2019-09-08,Malaga,25.4
2019-09-09,Malaga,24.9
2019-09-10,Malaga,25.4
2019-09-11,Malaga,23.2
2019-09-12,Malaga,21.8
2019-09-13,Malaga,23.7
2019-09-14,Malaga,22.8
2019-09-15,Malaga,24.8
2019-09-16,Malaga,23.6
2019-09-17,Malaga,24.3
2019-09-18,Malaga,23.7
2019-09-19,Malaga,23.4
2019-09-20,Malaga,23.9
2019-09-21,Malaga,23.7
2019-09-22,Malaga,24.7
2019-09-23,Malaga,23.6
2019-09-24,Malaga,22.0
2019-09-25,Malaga,28.4
2019-09-26,Malaga,23.3
2019-09-27,Malaga,22.2
2019-09-28,Malaga,21.8
2019-09-29,Malaga,22.0
2019-09-30,Malaga,21.7
2019-10-01,Malaga,26.3
2019-10-02,Malaga,26.8
2019-10-03,Malaga,25.7
2019-10-04,Malaga,22.9
2019-10-05,Malaga,22.0
2019-10-06,Malaga,21.3
2019-10-07,Malaga,21.9
2019-10-08,Malaga,22.4
2019-10-09,Malaga,21.5
2019-10-10,Malaga,21.7
2019-10-11,Malaga,23.0
2019-10-12,Malaga,22.6
2019-10-13,Malaga,21.7
